price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
266200.0,3,1.5,1430,9600,1.0,0,0,4,1430,0,1966,0
562100.0,2,0.75,1440,3700,1.0,0,0,3,1200,240,1914,1996
371000.0,4,2.5,2550,4770,2.0,0,0,3,2550,0,2005,0
1085000.0,5,2.5,2340,6000,2.0,0,0,4,2340,0,1922,0
975000.0,6,2.75,2520,54160,2.0,1,4,3,2520,0,1954,2005
83000.0,2,1.0,900,8580,1.0,0,0,3,900,0,1918,0
490000.0,3,2.25,1470,2500,2.0,0,0,3,1080,390,1984,0
411000.0,4,2.75,2150,9915,1.0,0,0,5,1240,910,1976,0
339950.0,3,2.5,2390,34041,1.0,0,0,3,1840,550,1984,0
475000.0,4,2.5,1850,5444,2.0,0,0,5,1850,0,1981,0
830000.0,3,3.0,2080,10521,1.5,0,0,3,2080,0,2004,2003
440000.0,3,1.0,1050,7500,1.0,0,0,3,1050,0,1900,2005
437000.0,3,2.75,2580,5200,2.0,0,0,3,2580,0,2008,0
440000.0,3,1.0,1210,5750,1.5,0,0,4,1210,0,1910,0
185000.0,3,1.5,1370,8470,1.0,0,0,4,1370,0,1961,2001
549900.0,5,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,0
220000.0,3,1.0,1050,6300,1.0,0,0,3,1050,0,1942,1999
660500.0,5,2.5,2950,5500,1.5,0,0,5,1720,1230,1918,0
407000.0,4,2.25,2810,23400,1.0,0,1,3,1710,1100,1958,2004
429000.0,5,2.5,2340,4500,2.0,0,0,3,2340,0,2009,0
190000.0,1,1.0,720,4800,1.0,0,0,3,720,0,1914,1996
538000.0,3,1.0,1460,7200,1.0,0,0,3,1260,200,1906,2014
304700.0,2,1.0,740,5995,1.0,0,0,4,740,0,1949,1985
482500.0,3,2.25,1450,1445,2.0,0,0,3,980,470,2005,0
429000.0,2,1.75,1350,6315,1.0,0,0,3,1350,0,2005,0
810000.0,3,1.5,1520,9041,1.0,0,0,4,1520,0,1954,1979
689900.0,4,3.25,2740,7266,2.0,0,0,3,2060,680,2003,0
725000.0,2,1.75,1950,2719,1.0,0,0,5,1010,940,1919,1934
555000.0,5,3.0,3640,6930,2.0,0,0,3,3640,0,2004,2003
408000.0,3,2.25,1950,7221,1.0,0,0,4,1950,0,2006,0
201000.0,3,1.0,1460,9750,1.0,0,0,4,1460,0,1969,0
870000.0,4,2.5,3340,12248,2.0,0,1,3,2470,870,1998,2006
739900.0,5,2.5,3290,5029,2.0,0,0,3,3290,0,2004,2003
619000.0,4,2.0,2300,3400,1.5,0,0,5,1550,750,1915,0
175000.0,2,1.0,660,5000,1.0,0,0,3,660,0,1915,0
350000.0,2,0.75,1392,43710,1.5,0,0,4,1392,0,1978,2000
185000.0,3,1.0,1840,8100,1.0,0,0,4,920,920,1953,1983
512500.0,3,2.5,1840,2875,2.0,0,0,4,1840,0,1997,0
387884.6154,3,1.75,1590,8219,1.5,0,0,5,970,620,1938,0
497000.0,3,2.25,1630,3817,2.0,0,0,3,1630,0,2005,0
532000.0,5,3.0,3480,57499,1.0,0,0,4,2340,1140,1976,1992
309950.0,3,2.5,1880,7838,2.0,0,0,3,1880,0,1994,0
523460.0,5,1.75,1890,5000,1.5,0,0,3,1090,800,1906,2014
725000.0,4,2.5,2490,5170,2.0,0,0,4,2490,0,2000,0
306000.0,3,2.5,1870,5874,2.0,0,0,3,1870,0,2005,0
405000.0,2,1.0,910,6490,1.0,0,0,3,910,0,1942,1999
282000.0,3,2.5,1680,15711,1.0,0,0,3,1240,440,1994,0
743700.0,4,2.5,2610,33206,2.0,0,0,3,2610,0,1988,2000
525000.0,3,3.0,2600,5238,1.5,0,3,3,1890,710,1989,0
427000.0,5,2.75,2220,4000,1.0,0,0,3,1230,990,1973,2013
562100.0,3,2.25,2090,12112,2.0,0,0,3,2090,0,1983,2009
408900.0,3,1.75,2930,19876,1.0,0,0,3,2030,900,1993,0
280950.0,3,1.75,1390,8700,1.0,0,3,4,840,550,1912,1989
1020000.0,4,3.5,3770,8501,2.0,0,0,3,3770,0,2008,0
0.0,3,1.0,1520,9030,1.0,0,0,3,1520,0,1956,2001
205000.0,3,1.0,1290,6566,1.0,0,0,5,1290,0,1976,0
515000.0,4,2.5,3200,6473,2.0,0,0,3,3200,0,2005,0
300000.0,4,2.5,2700,10814,1.0,0,0,4,1560,1140,1966,0
498800.0,2,1.75,1350,4614,1.0,0,0,3,1350,0,2008,0
500000.0,4,1.75,2240,9886,1.5,0,0,4,2240,0,1965,0
440000.0,2,1.75,1300,4000,2.0,0,0,3,1300,0,1948,1994
320000.0,4,2.25,2310,7490,2.0,0,0,3,2310,0,1980,0
415000.0,3,1.75,2410,8944,1.0,0,0,4,1860,550,1967,0
265000.0,4,3.0,1940,8170,1.0,0,0,4,1940,0,1948,0
395000.0,3,1.75,1460,22651,1.0,0,0,4,1460,0,1961,2001
580000.0,3,2.25,1900,3960,1.5,0,0,3,1200,700,1905,2010
309000.0,3,2.25,1980,8755,1.0,0,0,4,1300,680,1963,0
265000.0,3,2.0,1570,5706,1.0,0,0,3,1570,0,1998,2006
214100.0,2,2.5,1150,2064,2.0,0,0,3,1150,0,2004,2003
665000.0,6,2.75,2840,8346,1.0,0,0,5,1420,1420,1961,0
406500.0,2,1.0,870,5750,1.0,0,0,4,870,0,1947,1988
0.0,4,1.5,2180,22870,1.0,0,0,4,1280,900,1954,1975
760000.0,4,2.5,2420,10285,1.0,0,4,3,1700,720,1958,2004
560000.0,3,2.5,2070,12708,2.0,0,0,3,2070,0,1996,0
734950.0,4,3.25,4280,47179,2.0,0,0,3,3050,1230,2002,0
430000.0,3,2.0,1730,9000,1.0,0,0,3,1370,360,1978,0
690408.6207,4,2.5,3210,14910,2.0,0,0,3,3210,0,1995,0
611000.0,3,2.5,2134,1984,2.5,0,0,3,2134,0,2008,0
383000.0,4,2.5,2160,6223,2.0,0,0,3,2160,0,2010,0
650000.0,3,1.5,2160,9000,1.0,0,2,4,1400,760,1949,1985
409900.0,2,2.5,1590,1845,2.0,0,0,3,1590,0,1997,0
356000.0,2,1.0,920,4095,1.0,0,0,4,920,0,1914,1945
475000.0,3,2.25,1580,12177,1.0,0,0,3,1200,380,1981,2013
495000.0,3,1.75,1440,11787,1.0,0,0,3,1440,0,1983,2009
153000.0,3,1.0,1270,6405,1.5,0,0,3,1270,0,1944,0
275000.0,3,2.0,1380,4500,1.0,0,0,3,1380,0,2008,0
720000.0,3,2.5,2020,1159,3.0,0,3,3,2020,0,2000,0
395000.0,4,3.0,1980,7931,1.0,0,0,4,1160,820,1983,0
249000.0,3,1.0,1110,8423,1.0,0,0,3,1110,0,1952,2008
0.0,4,2.5,4080,18362,2.0,0,2,4,4080,0,1983,0
1030000.0,3,4.0,3880,13095,2.0,0,3,3,3700,180,2009,0
847000.0,5,1.0,2550,4623,2.5,0,0,4,2550,0,1905,0
561500.0,3,1.75,1960,6380,1.0,0,0,4,980,980,1939,1989
650000.0,3,1.5,1630,7475,1.0,0,1,3,1160,470,1940,1996
329950.0,3,2.5,1820,8085,2.0,0,0,3,1820,0,1983,2009
270000.0,4,2.5,1660,8063,1.0,0,0,4,1660,0,1978,2000
274900.0,4,2.5,1970,6600,2.0,0,0,3,1970,0,1987,2000
580000.0,5,2.0,2700,10875,1.0,0,0,4,1540,1160,1962,0
345950.0,3,2.5,2110,4118,2.0,0,0,3,2110,0,1989,0
505000.0,3,1.75,1640,10695,1.0,0,2,3,1640,0,1975,0
720000.0,4,2.5,2870,12648,2.0,0,0,4,2870,0,1986,0
550000.0,3,1.75,2240,78225,2.0,0,0,5,2240,0,1976,0
1300000.0,4,1.75,2610,21600,1.0,0,0,4,2610,0,1966,0
200000.0,3,1.5,1090,9600,1.0,0,0,4,1090,0,1968,0
585000.0,3,2.5,1910,1501,2.5,0,0,3,1530,380,2007,0
489950.0,3,2.25,1820,7326,2.0,0,0,3,1820,0,1983,2009
137124.0,3,1.0,960,27442,1.0,0,0,4,960,0,1970,0
360000.0,4,2.5,2380,5000,2.0,0,0,3,2380,0,2005,0
299900.0,3,1.0,1110,8593,1.0,0,0,3,1110,0,1979,2014
665000.0,3,2.5,2190,10370,2.0,0,0,3,2190,0,1987,2000
370000.0,3,1.75,1650,8254,1.0,0,0,5,1060,590,1951,0
260000.0,4,2.0,1480,8625,1.0,0,0,4,1480,0,1974,0
628000.0,4,2.0,2260,6000,1.0,0,0,3,1430,830,1958,2004
580000.0,3,2.5,2040,4627,2.0,0,0,3,2040,0,1992,0
496000.0,2,1.0,900,9260,1.0,0,0,3,900,0,1946,0
248500.0,4,1.75,1720,10018,1.0,0,0,5,1720,0,1960,0
400000.0,2,1.0,1470,6120,1.0,0,0,2,1470,0,1940,0
315000.0,2,1.0,970,5665,1.0,0,0,4,970,0,1908,0
575000.0,3,3.0,1384,1287,2.0,0,0,3,1144,240,2006,0
258000.0,3,1.0,1490,7435,1.0,0,0,3,1120,370,1969,2010
450000.0,3,1.0,1100,4600,1.0,0,0,3,1100,0,1917,2009
581000.0,4,2.0,2510,13695,1.0,0,0,4,1280,1230,1961,2001
415000.0,4,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0
665000.0,4,2.5,2720,10000,2.0,0,0,3,2720,0,1987,2000
270000.0,4,2.5,1920,8497,2.0,0,0,3,1920,0,1998,2006
446000.0,2,1.5,1370,1221,2.0,0,0,3,1080,290,2008,0
645000.0,4,2.5,3160,11380,2.0,0,0,3,3160,0,1983,2009
500000.0,5,3.0,2920,11440,2.0,0,0,3,2920,0,2003,0
584000.0,3,2.5,1480,1485,2.0,0,0,3,1280,200,2007,0
246000.0,3,1.75,1390,7399,1.0,0,0,4,1390,0,1975,0
369000.0,3,2.0,1550,8509,1.0,0,0,3,1150,400,1959,1989
480000.0,5,2.75,2550,7725,1.0,0,0,5,1390,1160,1967,0
455500.0,3,2.0,1460,10311,1.0,0,0,4,1460,0,1975,0
900000.0,4,3.25,4700,38412,2.0,0,0,3,3420,1280,1978,0
405000.0,3,1.5,1010,7683,1.5,0,0,5,1010,0,1953,0
659950.0,4,2.75,3510,9400,2.0,0,0,3,3510,0,2014,0
175000.0,3,1.5,1220,7300,1.0,0,0,3,1220,0,1973,2013
595888.0,3,1.75,1870,9000,1.0,0,0,5,1870,0,1958,0
713250.0,3,2.0,2050,9000,1.0,0,0,4,2050,0,1951,1999
383000.0,3,2.25,2090,15000,1.0,0,0,3,2090,0,1961,2004
206135.0,3,1.0,1340,11070,1.0,0,0,4,1340,0,1978,2000
260000.0,2,1.0,700,4800,1.0,0,0,3,700,0,1922,2008
518500.0,3,3.5,1590,1102,3.0,0,0,3,1590,0,2010,0
520000.0,3,1.75,2300,35722,1.0,0,0,3,2300,0,1984,0
335000.0,4,2.5,1750,8476,1.0,0,0,4,1240,510,1983,0
0.0,5,3.5,2640,6895,2.0,0,0,3,2640,0,2001,0
2180000.0,6,2.75,4710,11000,2.0,0,3,3,3690,1020,1931,0
284000.0,3,1.5,1500,10018,1.0,0,0,4,1500,0,1957,2001
385000.0,3,1.75,1890,9920,1.0,0,0,3,1230,660,1944,0
210000.0,3,1.0,1070,8179,1.0,0,0,3,1070,0,1949,1998
625000.0,4,1.0,1600,5500,1.5,0,0,4,1600,0,1946,1989
525000.0,4,2.5,3670,9958,2.0,0,0,3,3670,0,2005,0
215000.0,2,1.0,1320,8865,1.0,0,0,4,1320,0,1943,0
682000.0,3,1.75,1830,5120,1.5,0,2,5,1830,0,1903,0
539950.0,3,2.25,2190,7149,1.0,0,1,4,1240,950,1963,0
620000.0,5,2.5,2540,3832,2.0,0,0,5,1760,780,1929,0
1325000.0,4,4.0,4420,16526,2.0,0,0,3,4420,0,2013,1923
249000.0,3,1.0,1000,19204,1.0,0,0,3,1000,0,1968,2010
695000.0,3,2.75,2590,12063,2.0,0,0,3,2590,0,1993,0
560000.0,5,1.0,1710,9100,1.5,0,0,4,1320,390,1926,1993
334000.0,4,1.5,1150,9360,1.5,0,0,3,1150,0,1970,2014
189000.0,2,2.0,1700,3171,1.0,0,0,5,850,850,1927,0
489950.0,4,2.25,2640,31941,1.0,0,0,4,2640,0,1986,0
340000.0,5,1.0,1120,9022,1.5,0,0,4,1120,0,1962,0
402500.0,3,3.25,2780,4002,2.0,0,0,3,2780,0,2009,0
254000.0,3,2.0,1480,7480,1.0,0,0,4,1480,0,1992,0
399500.0,3,1.75,2420,12676,2.0,0,0,3,2420,0,1911,1986
336750.0,2,2.25,1170,1011,2.0,0,0,3,1170,0,2009,0
307000.0,3,1.5,2320,7500,1.0,0,0,3,2320,0,1976,0
237481.25,3,2.0,2120,7560,1.0,0,0,3,2120,0,1991,0
785000.0,5,3.25,3660,11995,2.0,0,2,3,3660,0,2006,0
406000.0,4,1.0,1580,8475,1.5,0,2,4,1580,0,1928,0
264270.0,3,2.5,1630,7700,1.0,0,0,3,1120,510,1978,0
391000.0,3,2.25,1410,1290,2.0,0,0,3,1290,120,2004,2003
435000.0,5,2.25,1970,15247,1.0,0,0,3,1450,520,1986,0
725000.0,3,3.5,3690,8837,2.0,0,0,3,3690,0,2001,0
449990.0,4,2.5,2680,5539,2.0,0,0,3,2680,0,2013,1923
314500.0,3,2.0,2050,13303,1.0,0,0,3,2050,0,1993,0
252350.0,3,2.0,1650,7352,1.0,0,0,3,1160,490,1979,2014
255000.0,3,1.5,1060,9039,1.0,0,0,3,1060,0,1973,2013
750000.0,3,1.75,2610,5544,1.5,0,0,3,1680,930,1934,1978
435000.0,3,1.0,1270,4000,1.5,0,2,3,1270,0,1928,1954
628000.0,4,2.0,2280,6010,1.0,0,0,3,1140,1140,1900,2005
648000.0,4,2.5,3290,6203,2.0,0,0,3,3290,0,2008,0
280000.0,4,2.25,1930,7207,1.0,0,0,4,1360,570,1988,0
312000.0,4,2.5,1830,5175,2.0,0,0,3,1830,0,2003,0
475000.0,7,3.5,2870,29699,1.0,0,0,3,1520,1350,1961,2004
334888.0,3,2.5,1769,7324,2.0,0,0,3,1769,0,2012,1912
765000.0,4,2.25,2560,12100,1.0,0,0,4,1760,800,1976,1992
805000.0,4,2.75,2410,6000,1.0,0,0,5,1410,1000,1950,0
1185001.0,3,2.75,2500,5568,2.0,0,0,5,2500,0,1905,0
260000.0,6,2.0,2220,8797,1.0,0,0,3,2220,0,1977,2004
950000.0,5,3.25,3400,7452,2.0,0,0,3,3400,0,1999,0
198000.0,4,1.75,2080,7200,1.0,0,0,4,1050,1030,1966,0
280000.0,3,1.0,1090,10710,1.0,0,0,4,1090,0,1962,0
327000.0,5,2.75,2400,8050,2.0,0,0,3,2400,0,1998,2006
1100000.0,3,2.0,2390,6888,2.0,0,1,5,2390,0,1939,0
510000.0,3,1.5,2240,3800,2.0,0,0,3,1370,870,1929,0
317061.875,3,1.75,1280,10716,1.0,0,0,4,1280,0,1969,0
363990.0,4,2.5,2240,3712,2.0,0,0,3,2240,0,2014,0
424000.0,3,2.0,1670,7700,1.0,0,0,3,1170,500,1972,2002
182805.0,3,1.0,1040,8892,1.0,0,0,4,800,240,1958,1972
325000.0,2,1.0,840,4239,1.0,0,0,3,840,0,1948,1994
251000.0,3,1.75,1220,7250,1.0,0,0,3,1220,0,1962,2003
970000.0,4,3.25,2790,5420,1.0,0,3,3,1130,1660,1963,2013
850000.0,4,3.25,4350,112750,1.0,0,0,3,2200,2150,2006,0
538000.0,3,1.75,1400,3825,1.5,0,0,4,1100,300,1904,0
750500.0,5,3.0,2170,2440,1.5,0,0,4,1450,720,1911,1966
1320000.0,4,3.5,4410,36200,2.0,0,0,3,4410,0,1989,0
554000.0,4,1.0,1120,7104,1.5,0,0,3,1120,0,1946,0
542000.0,4,1.75,1900,8250,1.0,0,0,4,950,950,1955,2009
356000.0,3,3.5,2100,12384,2.0,0,0,3,2100,0,1980,0
599000.0,3,2.75,1960,2500,1.5,0,0,5,1410,550,1926,0
1575000.0,5,2.75,3650,20150,1.0,0,0,4,2360,1290,1975,0
1425000.0,4,4.25,4960,6000,2.5,0,0,3,3680,1280,1909,2003
900000.0,4,2.5,2230,4372,2.0,0,0,5,1540,690,1935,0
840000.0,4,3.5,3860,18334,2.0,0,0,3,3120,740,1996,0
370000.0,4,2.5,3090,18645,2.0,0,0,3,3090,0,1995,0
249000.0,4,2.25,1830,6136,2.0,0,0,3,1830,0,1990,2009
410000.0,3,1.75,1660,6250,1.0,0,0,3,830,830,1980,0
838000.0,4,2.5,3310,42998,2.0,0,0,3,3310,0,2001,0
295950.0,2,1.0,1190,6200,1.0,0,0,3,1190,0,1948,1994
660000.0,3,1.0,1240,3500,1.0,0,0,4,1240,0,1927,0
592500.0,2,2.0,1420,9191,1.5,0,2,5,1420,0,1928,1970
249900.0,2,1.0,1140,5500,1.0,0,0,3,1140,0,1947,2012
349950.0,3,1.0,1400,7066,1.0,0,0,3,1400,0,1957,2000
269500.0,2,1.5,1480,7276,1.0,0,0,4,940,540,1978,2000
1505000.0,4,3.5,3480,7232,2.0,0,0,3,2580,900,1926,2010
587000.0,4,2.5,2550,6256,2.0,0,0,3,2550,0,1992,0
349950.0,3,1.0,1060,9525,1.0,0,0,3,1060,0,1966,1963
405000.0,3,1.0,1460,10000,1.5,0,0,3,1460,0,2002,0
515000.0,3,2.5,2600,4506,2.0,0,0,3,2600,0,2003,0
0.0,5,6.25,8020,21738,2.0,0,0,3,8020,0,2001,0
274333.3333,3,2.25,1780,191228,2.0,0,2,3,1780,0,1988,2000
690000.0,4,2.5,3220,35400,2.0,0,0,3,3220,0,1991,0
346750.0,3,1.0,1620,30736,1.5,0,0,4,1620,0,1911,1977
330675.0,4,3.0,1930,3031,1.0,0,0,3,1200,730,2006,0
375000.0,3,1.5,2000,7294,1.0,0,0,3,1520,480,1965,1993
970000.0,3,2.25,3060,9950,1.5,0,2,4,1810,1250,1930,0
970000.0,5,3.0,3480,15185,2.0,0,0,4,3480,0,1964,0
655000.0,4,2.5,2860,12394,2.0,0,0,3,2860,0,1999,0
475000.0,4,3.5,3400,234352,2.0,0,0,3,2500,900,1991,0
575000.0,4,2.5,4620,20793,2.0,0,0,4,4620,0,1991,0
600000.0,4,2.5,2620,9873,2.0,0,0,3,2620,0,1987,2000
210000.0,2,1.5,880,1157,2.0,0,0,3,880,0,2007,0
461000.0,3,3.25,2770,6278,2.0,0,0,3,1980,790,2006,0
604000.0,3,2.5,3240,33151,2.0,0,2,3,3240,0,1995,0
640000.0,4,2.5,2341,9594,2.0,0,0,3,2341,0,1997,0
813000.0,4,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0
0.0,4,2.5,1960,11600,1.0,0,0,5,980,980,1931,0
610750.0,4,2.25,2180,7297,2.0,0,0,3,2180,0,1984,0
1240000.0,5,3.0,2830,7500,2.0,0,0,3,2460,370,1923,1998
324950.0,3,1.5,1460,8710,1.0,0,0,3,1460,0,1955,2005
379000.0,2,1.0,800,6380,1.0,0,2,3,800,0,1940,1996
235000.0,2,1.0,1270,3008,1.0,0,0,4,650,620,1923,0
439000.0,3,2.5,3180,7904,1.0,0,0,3,1810,1370,2006,0
545000.0,4,2.25,2030,11585,1.0,0,0,4,1590,440,1967,0
661000.0,4,2.25,1990,4600,1.5,0,2,4,1420,570,1932,1958
681000.0,3,1.0,1700,6356,1.5,0,0,3,1700,0,1907,1983
264000.0,4,1.75,1820,8118,1.0,0,0,4,1080,740,1980,0
405000.0,2,1.75,1710,4234,2.0,0,0,3,1330,380,1920,1979
480000.0,3,2.25,1680,9090,1.0,0,0,4,1130,550,1959,0
400000.0,3,1.0,1040,6250,1.0,0,0,3,1040,0,1942,1999
1015000.0,3,3.25,3620,4000,2.0,0,0,3,2730,890,2005,0
357562.0,2,1.75,1210,1032,2.0,0,0,3,1210,0,2014,0
550000.0,4,1.0,1440,3600,1.5,0,0,4,1440,0,1924,0
190000.0,5,2.0,1750,10284,1.0,0,0,4,1750,0,1943,0
540000.0,4,4.25,1960,3565,2.0,0,0,3,1960,0,1940,2003
272500.0,3,2.0,1410,7622,1.0,0,0,4,1410,0,1983,0
408200.0,3,2.5,1800,5761,2.0,0,0,4,1800,0,1990,0
842500.0,4,2.5,2160,5298,2.5,0,0,4,2160,0,1902,0
555000.0,3,2.5,1940,3211,2.0,0,0,3,1940,0,2009,0
317000.0,3,2.0,1760,11410,1.0,0,0,5,1060,700,1977,0
712000.0,3,1.0,1250,4620,1.5,0,0,4,1150,100,1900,1971
1388000.0,4,3.0,4040,20001,1.0,0,0,3,2020,2020,1972,2001
451555.0,2,1.0,1320,4520,1.0,0,1,3,1320,0,1912,1971
850000.0,5,2.0,2310,13430,1.5,0,0,4,2310,0,1966,0
845000.0,4,2.75,4070,115434,2.0,0,0,3,4070,0,2002,0
435000.0,4,3.0,4260,18000,2.0,0,2,3,4260,0,2000,0
351999.0,3,2.5,2370,4200,2.0,0,0,3,2370,0,2014,0
335500.0,3,1.0,1370,6780,2.0,0,0,3,1370,0,1930,1997
554250.0,3,2.5,1490,1709,3.0,0,0,3,1490,0,2004,2003
275000.0,3,1.5,1390,48257,1.0,0,0,3,1390,0,1922,2013
480000.0,3,2.0,1470,10052,1.0,0,0,4,1470,0,1956,0
620000.0,3,2.5,2480,9041,2.0,0,0,3,2480,0,2004,2003
299000.0,5,2.5,2220,9360,1.0,0,0,4,1110,1110,1968,0
885000.0,4,2.75,2730,3560,1.5,0,0,3,1550,1180,1921,2007
835000.0,3,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,0
905000.0,4,3.5,2970,14486,2.0,0,0,3,2340,630,1997,0
545000.0,3,1.0,1510,5000,1.5,0,0,3,1510,0,1909,2004
1355000.0,3,1.5,2680,4775,2.0,0,2,5,1880,800,1913,0
835000.0,4,4.25,4930,25714,2.0,0,0,3,4930,0,2005,0
580000.0,4,2.5,3250,5000,2.0,0,0,3,3250,0,2008,0
690000.0,3,2.0,1760,6428,1.0,0,0,4,980,780,1942,1982
673000.0,3,2.75,2830,3496,2.0,0,0,3,2830,0,2012,1912
415000.0,3,1.75,1070,8000,1.0,0,0,3,1070,0,1977,2004
486000.0,4,2.5,2150,39449,1.0,0,0,3,1420,730,1978,0
348580.0,3,1.0,1220,7876,1.0,0,0,3,1220,0,1966,1963
749950.0,4,2.75,3110,35235,2.0,0,0,4,3110,0,1983,0
1012000.0,4,2.5,2980,16263,2.0,0,0,3,2980,0,1989,0
418800.0,4,2.25,2100,9984,1.0,0,0,4,1290,810,1973,0
442500.0,4,2.5,2170,14024,2.0,0,0,3,2170,0,1992,0
525000.0,2,2.5,1160,1458,2.0,0,0,3,1040,120,2012,1912
263000.0,3,1.75,1570,7775,2.0,0,0,3,1570,0,1982,0
465000.0,3,2.25,1530,1245,2.0,0,0,3,1050,480,2014,0
352750.0,2,1.75,1060,1241,2.0,0,0,3,960,100,2008,0
690000.0,3,3.25,1540,1428,3.0,0,0,3,1540,0,2013,1923
742000.0,4,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0
235000.0,4,2.0,1570,9415,2.0,0,0,4,1570,0,1984,0
405000.0,3,2.25,1660,8307,1.0,0,0,4,1660,0,1961,2001
224000.0,3,1.5,1560,7300,1.0,0,0,4,1040,520,1964,0
175000.0,2,1.0,830,2699,1.0,0,0,3,830,0,1996,0
1000000.0,2,1.75,2430,23400,1.0,0,4,3,2430,0,1951,1994
982000.0,4,2.75,3610,8580,2.0,0,0,3,3610,0,2014,0
405000.0,3,2.25,1520,1245,3.0,0,0,3,1520,0,2004,2003
425000.0,3,2.25,1820,8058,1.0,0,0,3,1260,560,1974,0
683500.0,3,1.5,1820,5756,1.5,0,0,3,1640,180,1946,0
245000.0,2,1.0,870,6150,1.0,0,0,3,870,0,1941,1994
365000.0,4,2.0,1940,25600,1.0,0,0,1,1940,0,1962,0
415000.0,3,2.25,1950,8868,1.0,0,0,3,1350,600,1964,2000
568000.0,4,1.75,2790,17476,1.0,0,2,3,1450,1340,1956,2001
415000.0,3,2.5,2480,8342,2.0,0,0,3,2480,0,1986,0
384000.0,3,2.5,1700,4000,2.0,0,0,3,1700,0,2003,0
1131000.0,3,2.25,2790,13791,1.0,0,3,3,2790,0,2006,0
257950.0,3,1.75,1370,5858,1.0,0,0,3,1370,0,1987,2000
3710000.0,4,3.5,5550,28078,2.0,0,2,4,3350,2200,2000,0
285000.0,2,2.5,1380,1073,2.0,0,0,3,1140,240,2011,0
225000.0,3,1.0,990,8012,1.0,0,0,4,990,0,1966,0
1410000.0,4,2.25,3250,16684,2.0,0,0,3,3250,0,1979,2014
265950.0,3,1.5,1150,8450,1.0,0,0,4,1150,0,1951,1999
607500.0,5,1.75,2220,6000,1.5,0,0,3,1420,800,1923,1998
310000.0,3,2.5,2540,4775,2.0,0,0,3,2540,0,2006,0
715000.0,4,1.75,3420,7200,1.0,0,3,5,1770,1650,1947,0
360500.0,3,2.5,1150,887,3.0,0,0,3,1150,0,2007,0
950000.0,4,2.5,3670,7680,2.5,0,0,3,3670,0,2007,0
120750.0,3,1.75,1140,9628,1.0,0,0,4,1140,0,1969,0
531000.0,3,2.5,2120,9736,2.0,0,0,3,2120,0,1988,2000
589000.0,4,2.5,2910,5776,2.0,0,2,3,2910,0,1998,2006
360000.0,3,1.0,1050,9206,1.5,0,0,3,1050,0,1954,2005
629000.0,3,2.0,1760,5000,1.0,0,0,5,960,800,1920,0
385000.0,3,2.25,1710,11500,1.0,0,0,3,1210,500,1978,0
325000.0,4,3.5,2630,3435,1.5,0,3,3,1640,990,1984,0
499000.0,3,3.5,1690,1432,2.0,0,0,3,1360,330,2008,0
234000.0,2,1.0,870,11100,1.0,0,0,3,870,0,1940,1996
489990.0,5,2.25,2440,20828,1.5,0,0,4,2440,0,1975,0
1387800.0,3,3.0,2480,5500,2.0,0,3,3,1730,750,1950,2005
1125000.0,6,3.0,2880,3192,2.0,0,0,4,2180,700,1919,1985
350000.0,2,1.0,740,7680,1.0,0,0,4,740,0,1922,0
1127000.0,4,2.5,3160,8281,2.0,0,0,4,3160,0,1995,0
578000.0,4,2.5,2070,5415,2.0,0,0,3,2070,0,1996,0
322200.0,4,2.25,2010,19000,2.0,0,0,4,2010,0,1975,0
349810.0,3,1.0,960,8855,1.0,0,0,4,960,0,1958,1972
749000.0,4,2.5,2930,18199,2.0,0,0,3,2930,0,1998,2006
784000.0,3,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,0
648360.0,4,1.75,2260,7005,1.0,0,1,4,1130,1130,1947,1988
400000.0,2,1.75,2110,9519,1.0,0,0,2,2110,0,1948,0
1400000.0,4,3.25,4700,9160,1.0,0,4,3,2520,2180,2005,0
1820000.0,4,4.5,6640,53330,2.0,0,0,3,6640,0,1993,0
355000.0,4,2.25,1810,4970,2.0,0,0,3,1810,0,2003,0
200000.0,3,2.25,1230,7420,1.5,0,0,5,1230,0,1913,0
598000.0,5,2.25,2890,12478,2.0,0,0,3,2890,0,1977,2004
245000.0,3,1.75,1920,9306,1.0,0,0,3,1000,920,1984,0
495000.0,4,2.25,1940,9144,1.0,0,0,4,1430,510,1956,0
324000.0,4,1.75,2110,7208,1.0,0,0,3,1170,940,1975,0
738500.0,3,2.5,2300,6009,1.0,0,0,3,2300,0,2005,0
247000.0,3,2.25,1580,7941,2.0,0,0,4,1580,0,1986,0
0.0,6,3.0,3020,13783,2.0,0,0,3,3020,0,1952,2002
570000.0,3,1.75,1930,36210,1.0,0,0,3,1930,0,1977,2004
185000.0,4,1.0,1490,6600,1.0,0,0,3,1490,0,1969,2010
660000.0,4,1.75,2780,9900,2.0,0,0,4,2780,0,1978,2000
430000.0,4,1.75,1890,6000,1.0,0,0,4,1110,780,1947,1988
410000.0,3,2.0,1400,45738,2.0,0,0,4,1400,0,1981,0
